book	chapter	verse	syriac_text	transliteration
Hebrews	11	4	ܒܗܝܡܢܘܬܐ ܩܪܒ ܗܒܝܠ ܕܒܚܬܐ ܕܡܝܬܪܐ ܛܒ ܡܢ ܕܩܐܝܢ ܠܐܠܗܐ ܘܡܛܠܬܗ ܗܘܬ ܥܠܘܗܝ ܣܗܕܘܬܐ ܕܟܐܢܐ ܗܘ ܘܣܗܕ ܥܠ ܩܘܪܒܢܗ ܐܠܗܐ ܘܡܛܠܬܗ ܐܦ ܟܕ ܡܝܝܬ ܡܡܠܠ	BHJMNWT> QRB HBJL DBXT> DMJTR> VB MN DQ>JN L>LH> WMVLTH HWT <LWHJ SHDWT> DK>N> HW WSHD <L QWRBNH >LH> WMVLTH >P KD MJJT MMLL
Hebrews	11	5	ܒܗܝܡܢܘܬܐ ܐܫܬܢܝ ܚܢܘܟ ܘܡܘܬܐ ܠܐ ܛܥܡ ܘܠܐ ܐܫܬܟܚ ܡܛܠ ܕܫܢܝܗ ܐܠܗܐ ܡܢ ܩܕܡ ܕܢܫܢܝܘܗܝ ܓܝܪ ܗܘܬ ܥܠܘܗܝ ܣܗܕܘܬܐ ܕܫܦܪ ܠܐܠܗܐ	BHJMNWT> >CTNJ XNWK WMWT> L> V<M WL> >CTKX MVL DCNJH >LH> MN QDM DNCNJWHJ GJR HWT <LWHJ SHDWT> DCPR L>LH>
Hebrews	11	6	ܕܠܐ ܗܝܡܢܘܬܐ ܕܝܢ ܠܐ ܐܢܫ ܡܫܟܚ ܕܢܫܦܪ ܠܐܠܗܐ ܚܝܒ ܗܘ ܓܝܪ ܡܢ ܕܡܬܩܪܒ ܠܘܬ ܐܠܗܐ ܕܢܗܝܡܢ ܕܐܝܬܘܗܝ ܘܠܐܝܠܝܢ ܕܒܥܝܢ ܠܗ ܗܘܐ ܦܪܘܥܐ	DL> HJMNWT> DJN L> >NC MCKX DNCPR L>LH> XJB HW GJR MN DMTQRB LWT >LH> DNHJMN D>JTWHJ WL>JLJN DB<JN LH HW> PRW<>
Hebrews	11	7	ܒܗܝܡܢܘܬܐ ܢܘܚ ܟܕ ܐܬܡܠܠ ܥܡܗ ܥܠ ܐܝܠܝܢ ܕܠܐ ܡܬܚܙܝܢ ܗܘܝ ܕܚܠ ܘܥܒܕ ܠܗ ܩܒܘܬܐ ܠܚܝܐ ܕܒܢܝ ܒܝܬܗ ܕܒܗ ܚܝܒܗ ܠܥܠܡܐ ܘܗܘܐ ܝܪܬܐ ܕܟܐܢܘܬܐ ܕܒܗܝܡܢܘܬܐ	BHJMNWT> NWX KD >TMLL <MH <L >JLJN DL> MTXZJN HWJ DXL W<BD LH QBWT> LXJ> DBNJ BJTH DBH XJBH L<LM> WHW> JRT> DK>NWT> DBHJMNWT>
Hebrews	11	8	ܒܗܝܡܢܘܬܐ ܐܒܪܗܡ ܟܕ ܐܬܩܪܝ ܐܫܬܡܥ ܕܢܦܘܩ ܠܐܬܪܐ ܗܘ ܕܥܬܝܕ ܗܘܐ ܕܢܣܒ ܠܝܪܬܘܬܐ ܘܢܦܩ ܟܕ ܠܐ ܝܕܥ ܗܘܐ ܠܐܝܟܐ ܐܙܠ	BHJMNWT> >BRHM KD >TQRJ >CTM< DNPWQ L>TR> HW D<TJD HW> DNSB LJRTWT> WNPQ KD L> JD< HW> L>JK> >ZL
Hebrews	11	9	ܒܗܝܡܢܘܬܐ ܗܘܐ ܬܘܬܒܐ ܒܐܪܥܐ ܗܝ ܕܐܬܡܠܟܬ ܠܗ ܐܝܟ ܕܒܢܘܟܪܝܬܐ ܘܒܡܫܟܢܐ ܥܡܪ ܥܡ ܐܝܣܚܩ ܘܝܥܩܘܒ ܒܢܝ ܝܪܬܘܬܐ ܕܝܠܗ ܕܡܘܠܟܢܐ	BHJMNWT> HW> TWTB> B>R<> HJ D>TMLKT LH >JK DBNWKRJT> WBMCKN> <MR <M >JSXQ WJ<QWB BNJ JRTWT> DJLH DMWLKN>
Hebrews	11	10	ܡܣܟܐ ܗܘܐ ܓܝܪ ܠܡܕܝܢܬܐ ܕܫܬܐܣܬܐ ܐܝܬ ܠܗ ܕܐܘܡܢܗ ܘܥܒܘܕܗ ܐܠܗܐ ܗܘ	MSK> HW> GJR LMDJNT> DCT>ST> >JT LH D>WMNH W<BWDH >LH> HW
Hebrews	11	11	ܒܗܝܡܢܘܬܐ ܐܦ ܣܪܐ ܕܥܩܪܬܐ ܗܘܬ ܢܣܒܬ ܚܝܠܐ ܕܬܩܒܠ ܙܪܥܐ ܘܕܠܐ ܒܙܒܢܐ ܕܫܢܝܗ ܝܠܕܬ ܥܠ ܕܐܫܪܬ ܕܡܗܝܡܢ ܗܘ ܗܘ ܕܡܠܟ ܠܗ	BHJMNWT> >P SR> D<QRT> HWT NSBT XJL> DTQBL ZR<> WDL> BZBN> DCNJH JLDT <L D>CRT DMHJMN HW HW DMLK LH
Hebrews	11	12	ܡܛܠ ܗܢܐ ܡܢ ܚܕ ܕܒܛܠ ܒܣܝܒܘܬܐ ܐܬܝܠܕܘ ܣܓܝܐܐ ܐܝܟ ܟܘܟܒܐ ܕܒܫܡܝܐ ܘܐܝܟ ܚܠܐ ܕܥܠ ܣܦܬܗ ܕܝܡܐ ܕܡܢܝܢ ܠܝܬ ܠܗ	MVL HN> MN XD DBVL BSJBWT> >TJLDW SGJ>> >JK KWKB> DBCMJ> W>JK XL> D<L SPTH DJM> DMNJN LJT LH
Hebrews	11	13	ܒܗܝܡܢܘܬܐ ܡܝܬܘ ܗܠܝܢ ܟܠܗܘܢ ܘܠܐ ܢܣܒܘ ܡܘܠܟܢܗܘܢ ܐܠܐ ܡܢ ܪܘܚܩܐ ܚܙܐܘܗܝ ܘܚܕܝܘ ܒܗ ܘܐܘܕܝܘ ܕܐܟܣܢܝܐ ܐܢܘܢ ܘܬܘܬܒܐ ܒܐܪܥܐ	BHJMNWT> MJTW HLJN KLHWN WL> NSBW MWLKNHWN >L> MN RWXQ> XZ>WHJ WXDJW BH W>WDJW D>KSNJ> >NWN WTWTB> B>R<>
Hebrews	11	14	ܐܝܠܝܢ ܕܝܢ ܕܗܠܝܢ ܐܡܪܝܢ ܡܚܘܝܢ ܕܠܡܕܝܢܬܗܘܢ ܒܥܝܢ	>JLJN DJN DHLJN >MRJN MXWJN DLMDJNTHWN B<JN
Hebrews	11	15	ܘܐܠܘ ܠܡܕܝܢܬܐ ܗܝ ܕܢܦܩܘ ܡܢܗ ܒܥܝܢ ܗܘܘ ܐܝܬ ܗܘܐ ܠܗܘܢ ܙܒܢܐ ܕܬܘܒ ܢܗܦܟܘܢ ܢܐܙܠܘܢ ܠܗ	W>LW LMDJNT> HJ DNPQW MNH B<JN HWW >JT HW> LHWN ZBN> DTWB NHPKWN N>ZLWN LH
Hebrews	11	16	ܗܫܐ ܕܝܢ ܝܕܝܥܐ ܕܠܕܛܒܐ ܡܢܗ ܪܓܝܢ ܗܘܘ ܠܗܝ ܕܐܝܬܝܗ ܒܫܡܝܐ ܡܛܠ ܗܢܐ ܠܐ ܢܟܦ ܐܠܗܐ ܕܐܠܗܗܘܢ ܢܬܩܪܐ ܛܝܒ ܠܗܘܢ ܓܝܪ ܡܕܝܢܬܐ	HC> DJN JDJ<> DLDVB> MNH RGJN HWW LHJ D>JTJH BCMJ> MVL HN> L> NKP >LH> D>LHHWN NTQR> VJB LHWN GJR MDJNT>
Hebrews	11	17	ܒܗܝܡܢܘܬܐ ܩܪܒ ܐܒܪܗܡ ܠܐܝܣܚܩ ܒܢܣܝܘܢܗ ܘܠܝܚܝܕܗ ܐܣܩ ܠܡܕܒܚܐ ܠܗܘ ܕܩܒܠ ܗܘܐ ܒܡܘܠܟܢܐ	BHJMNWT> QRB >BRHM L>JSXQ BNSJWNH WLJXJDH >SQ LMDBX> LHW DQBL HW> BMWLKN>
Hebrews	11	18	ܐܬܐܡܪ ܗܘܐ ܠܗ ܓܝܪ ܕܒܐܝܣܚܩ ܢܬܩܪܐ ܠܟ ܙܪܥܐ	>T>MR HW> LH GJR DB>JSXQ NTQR> LK ZR<>
Hebrews	11	19	ܘܐܬܪܥܝ ܗܘܐ ܒܢܦܫܗ ܕܡܛܝܐ ܒܐܝܕܘܗܝ ܕܐܠܗܐ ܐܦ ܡܢ ܡܝܬܐ ܠܡܩܡܘ ܘܡܛܠ ܗܢܐ ܒܡܬܠܐ ܐܬܝܗܒ ܠܗ	W>TR<J HW> BNPCH DMVJ> B>JDWHJ D>LH> >P MN MJT> LMQMW WMVL HN> BMTL> >TJHB LH
Hebrews	11	20	ܒܗܝܡܢܘܬܐ ܕܡܕܡ ܕܥܬܝܕ ܗܘܐ ܒܪܟ ܐܝܣܚܩ ܠܝܥܩܘܒ ܘܠܥܣܘ	BHJMNWT> DMDM D<TJD HW> BRK >JSXQ LJ<QWB WL<SW
Hebrews	11	21	ܒܗܝܡܢܘܬܐ ܟܕ ܡܐܬ ܝܥܩܘܒ ܒܪܟ ܠܟܠ ܚܕ ܚܕ ܡܢ ܒܢܘܗܝ ܕܝܘܣܦ ܘܣܓܕ ܥܠ ܪܝܫ ܚܘܛܪܗ	BHJMNWT> KD M>T J<QWB BRK LKL XD XD MN BNWHJ DJWSP WSGD <L RJC XWVRH
Hebrews	11	22	ܒܗܝܡܢܘܬܐ ܝܘܣܦ ܟܕ ܡܐܬ ܥܗܕ ܠܡܦܩܬܐ ܕܒܢܝ ܐܝܣܪܝܠ ܘܦܩܕ ܥܠ ܓܪܡܘܗܝ	BHJMNWT> JWSP KD M>T <HD LMPQT> DBNJ >JSRJL WPQD <L GRMWHJ
Hebrews	11	23	ܒܗܝܡܢܘܬܐ ܐܒܗܘܗܝ ܕܡܘܫܐ ܛܫܝܘܗܝ ܟܕ ܐܬܝܠܕ ܝܪܚܐ ܬܠܬܐ ܕܚܙܘ ܕܫܦܝܪ ܗܘܐ ܛܠܝܐ ܘܠܐ ܕܚܠܘ ܡܢ ܦܘܩܕܢܐ ܕܡܠܟܐ	BHJMNWT> >BHWHJ DMWC> VCJWHJ KD >TJLD JRX> TLT> DXZW DCPJR HW> VLJ> WL> DXLW MN PWQDN> DMLK>
Hebrews	11	24	ܒܗܝܡܢܘܬܐ ܡܘܫܐ ܟܕ ܗܘܐ ܓܒܪܐ ܟܦܪ ܕܠܐ ܢܬܩܪܐ ܒܪܐ ܠܒܪܬܗ ܕܦܪܥܘܢ	BHJMNWT> MWC> KD HW> GBR> KPR DL> NTQR> BR> LBRTH DPR<WN
Hebrews	11	25	ܘܓܒܐ ܠܗ ܕܒܐܘܠܨܢܐ ܥܡ ܥܡܗ ܕܐܠܗܐ ܢܗܘܐ ܘܠܐ ܕܙܒܢ ܙܥܘܪ ܢܬܒܣܡ ܒܚܛܝܬܐ	WGB> LH DB>WLYN> <M <MH D>LH> NHW> WL> DZBN Z<WR NTBSM BXVJT>
Hebrews	11	26	ܘܐܬܪܥܝ ܕܡܝܬܪ ܗܘ ܥܘܬܪܐ ܕܚܣܕܗ ܕܡܫܝܚܐ ܛܒ ܡܢ ܣܝܡܬܗ ܕܡܨܪܝܢ ܚܐܪ ܗܘܐ ܓܝܪ ܒܦܘܪܥܢ ܐܓܪܐ	W>TR<J DMJTR HW <WTR> DXSDH DMCJX> VB MN SJMTH DMYRJN X>R HW> GJR BPWR<N >GR>
Hebrews	11	27	ܒܗܝܡܢܘܬܐ ܫܒܩܗ ܠܡܨܪܝܢ ܘܠܐ ܕܚܠ ܡܢ ܚܡܬܗ ܕܡܠܟܐ ܘܣܝܒܪ ܐܝܟ ܗܘ ܕܚܙܐ ܗܘܐ ܠܐܠܗܐ ܕܠܐ ܡܬܚܙܐ	BHJMNWT> CBQH LMYRJN WL> DXL MN XMTH DMLK> WSJBR >JK HW DXZ> HW> L>LH> DL> MTXZ>
Hebrews	11	28	ܒܗܝܡܢܘܬܐ ܥܒܕ ܦܨܚܐ ܘܪܣܣ ܕܡܐ ܕܠܐ ܢܬܩܪܒ ܠܗܘܢ ܗܘ ܕܡܚܒܠ ܗܘܐ ܒܘܟܪܐ	BHJMNWT> <BD PYX> WRSS DM> DL> NTQRB LHWN HW DMXBL HW> BWKR>
Hebrews	11	29	ܒܗܝܡܢܘܬܐ ܥܒܪܘ ܝܡܐ-ܕܣܘܦ ܐܝܟ ܕܥܠ ܐܪܥܐ ܝܒܝܫܬܐ ܘܒܗ ܐܬܒܠܥܘ ܡܨܪܝܐ ܟܕ ܐܡܪܚܘ ܥܠܘܗܝ	BHJMNWT> <BRW JM>-DSWP >JK D<L >R<> JBJCT> WBH >TBL<W MYRJ> KD >MRXW <LWHJ
Hebrews	11	30	ܒܗܝܡܢܘܬܐ ܫܘܪܝܗ ܕܐܝܪܝܚܘ ܢܦܠܘ ܡܢ ܕܐܬܟܪܟܘ ܫܒܥܐ ܝܘܡܝܢ	BHJMNWT> CWRJH D>JRJXW NPLW MN D>TKRKW CB<> JWMJN
Hebrews	11	31	ܒܗܝܡܢܘܬܐ ܪܚܒ ܙܢܝܬܐ ܠܐ ܐܒܕܬ ܥܡ ܗܢܘܢ ܕܠܐ ܐܫܬܡܥܘ ܕܩܒܠܬ ܠܓܫܘܫܐ ܒܫܠܡܐ	BHJMNWT> RXB ZNJT> L> >BDT <M HNWN DL> >CTM<W DQBLT LGCWC> BCLM>
Hebrews	11	32	ܘܡܢܐ ܬܘܒ ܐܡܪ ܙܥܘܪ ܗܘ ܠܝ ܓܝܪ ܙܒܢܐ ܕܐܫܬܥܐ ܥܠ ܓܕܥܘܢ ܘܥܠ ܒܪܩ ܘܥܠ ܫܡܫܘܢ ܘܥܠ ܢܦܬܚ ܘܥܠ ܕܘܝܕ ܘܥܠ ܫܡܘܐܝܠ ܘܥܠ ܫܪܟܐ ܕܢܒܝܐ	WMN> TWB >MR Z<WR HW LJ GJR ZBN> D>CT<> <L GD<WN W<L BRQ W<L CMCWN W<L NPTX W<L DWJD W<L CMW>JL W<L CRK> DNBJ>
Hebrews	11	33	ܐܝܠܝܢ ܕܒܗܝܡܢܘܬܐ ܙܟܘ ܠܡܠܟܘܬܐ ܘܦܠܚܘ ܟܐܢܘܬܐ ܘܩܒܠܘ ܡܘܠܟܢܐ ܘܣܟܪܘ ܦܘܡܐ ܕܐܪܝܘܬܐ	>JLJN DBHJMNWT> ZKW LMLKWT> WPLXW K>NWT> WQBLW MWLKN> WSKRW PWM> D>RJWT>
Hebrews	11	34	ܘܕܥܟܘ ܚܝܠܐ ܕܢܘܪܐ ܘܐܬܦܨܝܘ ܡܢ ܦܘܡܐ ܕܣܝܦܐ ܘܐܬܚܝܠܘ ܡܢ ܟܘܪܗܢܐ ܘܗܘܘ ܚܝܠܬܢܐ ܒܩܪܒܐ ܘܣܚܦܘ ܡܫܪܝܬܐ ܕܒܥܠܕܒܒܐ	WD<KW XJL> DNWR> W>TPYJW MN PWM> DSJP> W>TXJLW MN KWRHN> WHWW XJLTN> BQRB> WSXPW MCRJT> DB<LDBB>
Hebrews	11	35	ܘܝܗܒܘ ܠܢܫܐ ܒܢܝܗܝܢ ܡܢ ܩܝܡܬܐ ܕܡܝܬܐ ܘܐܚܪܢܐ ܒܫܢܕܐ ܡܝܬܘ ܘܠܐ ܣܟܝܘ ܠܡܬܦܨܝܘ ܕܩܝܡܬܐ ܡܝܬܪܬܐ ܬܗܘܐ ܠܗܘܢ	WJHBW LNC> BNJHJN MN QJMT> DMJT> W>XRN> BCND> MJTW WL> SKJW LMTPYJW DQJMT> MJTRT> THW> LHWN
Hebrews	11	36	ܐܚܪܢܐ ܕܝܢ ܠܒܙܚܐ ܘܠܢܓܕܐ ܥܠܘ ܐܚܪܢܐ ܠܐܣܘܪܐ ܘܠܚܒܘܫܝܐ ܐܫܬܠܡܘ	>XRN> DJN LBZX> WLNGD> <LW >XRN> L>SWR> WLXBWCJ> >CTLMW
Hebrews	11	37	ܐܚܪܢܐ ܐܬܪܓܡܘ ܐܚܪܢܐ ܐܬܢܣܪܘ ܐܚܪܢܐ ܒܦܘܡܐ ܕܣܝܦܐ ܡܝܬܘ ܐܚܪܢܐ ܐܬܟܪܟܘ ܟܕ ܠܒܝܫܝܢ ܡܫܟܐ ܕܐܡܪܐ ܘܕܥܙܐ ܘܣܢܝܩܝܢ ܘܐܠܝܨܝܢ ܘܡܛܪܦܝܢ	>XRN> >TRGMW >XRN> >TNSRW >XRN> BPWM> DSJP> MJTW >XRN> >TKRKW KD LBJCJN MCK> D>MR> WD<Z> WSNJQJN W>LJYJN WMVRPJN
Hebrews	11	38	ܐܢܫܐ ܕܠܐ ܫܘܐ ܗܘܐ ܠܗܘܢ ܥܠܡܐ ܘܗܘܘ ܐܝܟ ܛܥܝܐ ܒܚܘܪܒܐ ܘܒܛܘܪܐ ܘܒܡܥܪܐ ܘܒܦܥܪܝܗ ܕܐܪܥܐ	>NC> DL> CW> HW> LHWN <LM> WHWW >JK V<J> BXWRB> WBVWR> WBM<R> WBP<RJH D>R<>
Hebrews	11	39	ܘܗܠܝܢ ܟܠܗܘܢ ܕܗܘܬ ܥܠܝܗܘܢ ܣܗܕܘܬܐ ܒܗܝܡܢܘܬܗܘܢ ܠܐ ܩܒܠܘ ܡܘܠܟܢܐ	WHLJN KLHWN DHWT <LJHWN SHDWT> BHJMNWTHWN L> QBLW MWLKN>
Hebrews	11	40	ܡܛܠ ܕܐܠܗܐ ܩܕܡ ܚܪ ܒܥܘܕܪܢܢ ܕܝܠܢ ܕܠܐ ܒܠܥܕܝܢ ܢܬܓܡܪܘܢ	MVL D>LH> QDM XR B<WDRNN DJLN DL> BL<DJN NTGMRWN
Hebrews	12	1	ܡܛܠ ܗܢܐ ܐܦ ܚܢܢ ܕܐܝܬ ܠܢ ܗܠܝܢ ܟܠܗܘܢ ܣܗܕܐ ܕܐܝܟ ܥܢܢܐ ܚܕܝܪܝܢ ܠܢ ܢܫܕܐ ܡܢܢ ܟܠ ܝܘܩܪܝܢ ܐܦ ܚܛܝܬܐ ܕܒܟܠܙܒܢ ܡܛܝܒܐ ܗܝ ܠܢ ܘܒܡܣܝܒܪܢܘܬܐ ܢܪܗܛܝܘܗܝ ܠܐܓܘܢܐ ܗܢܐ ܕܣܝܡ ܠܢ	MVL HN> >P XNN D>JT LN HLJN KLHWN SHD> D>JK <NN> XDJRJN LN NCD> MNN KL JWQRJN >P XVJT> DBKLZBN MVJB> HJ LN WBMSJBRNWT> NRHVJWHJ L>GWN> HN> DSJM LN
Hebrews	12	2	ܘܢܚܘܪ ܒܝܫܘܥ ܕܗܘ ܗܘܐ ܪܝܫܐ ܘܓܡܘܪܐ ܠܗܝܡܢܘܬܢ ܕܚܠܦ ܚܕܘܬܐ ܕܐܝܬ ܗܘܐ ܠܗ ܣܝܒܪ ܨܠܝܒܐ ܘܥܠ ܒܗܬܬܐ ܐܡܣܪ ܘܥܠ ܝܡܝܢܐ ܕܟܘܪܣܝܗ ܕܐܠܗܐ ܝܬܒ	WNXWR BJCW< DHW HW> RJC> WGMWR> LHJMNWTN DXLP XDWT> D>JT HW> LH SJBR YLJB> W<L BHTT> >MSR W<L JMJN> DKWRSJH D>LH> JTB
Hebrews	12	3	ܚܙܘ ܗܟܝܠ ܟܡܐ ܣܝܒܪ ܡܢ ܚܛܝܐ ܗܢܘܢ ܕܗܢܘܢ ܗܘܘ ܣܩܘܒܠܐ ܠܢܦܫܗܘܢ ܕܠܐ ܬܡܐܢ ܠܟܘܢ ܘܠܐ ܬܬܪܦܐ ܢܦܫܟܘܢ	XZW HKJL KM> SJBR MN XVJ> HNWN DHNWN HWW SQWBL> LNPCHWN DL> TM>N LKWN WL> TTRP> NPCKWN
Hebrews	12	4	ܠܐ ܥܕܟܝܠ ܡܛܝܬܘܢ ܥܕܡܐ ܠܕܡܐ ܒܐܓܘܢܐ ܕܠܘܩܒܠ ܚܛܝܬܐ	L> <DKJL MVJTWN <DM> LDM> B>GWN> DLWQBL XVJT>
Hebrews	12	5	ܘܛܥܝܬܘܢܝܗܝ ܠܝܘܠܦܢܐ ܐܝܢܐ ܕܐܝܟ ܕܠܒܢܝܐ ܐܡܪ ܠܟܘܢ ܒܪܝ ܠܐ ܬܗܡܐ ܡܢ ܡܪܕܘܬܗ ܕܡܪܝܐ ܘܠܐ ܬܪܦܐ ܢܦܫܟ ܐܡܬܝ ܕܡܢܗ ܡܬܟܘܢ ܐܢܬ	WV<JTWNJHJ LJWLPN> >JN> D>JK DLBNJ> >MR LKWN BRJ L> THM> MN MRDWTH DMRJ> WL> TRP> NPCK >MTJ DMNH MTKWN >NT
Hebrews	12	6	ܠܡܢ ܕܪܚܡ ܓܝܪ ܡܪܝܐ ܪܕܐ ܠܗ ܘܡܢܓܕ ܠܒܢܝܐ ܐܝܠܝܢ ܕܗܘ ܨܒܐ ܒܗܘܢ	LMN DRXM GJR MRJ> RD> LH WMNGD LBNJ> >JLJN DHW YB> BHWN
Hebrews	12	7	ܣܝܒܪܘ ܗܟܝܠ ܡܪܕܘܬܐ ܡܛܠ ܕܐܝܟ ܕܠܘܬ ܒܢܝܐ ܣܥܪ ܨܐܕܝܟܘܢ ܐܠܗܐ ܐܝܢܘ ܓܝܪ ܒܪܐ ܕܠܐ ܪܕܐ ܠܗ ܐܒܘܗܝ	SJBRW HKJL MRDWT> MVL D>JK DLWT BNJ> S<R Y>DJKWN >LH> >JNW GJR BR> DL> RD> LH >BWHJ
Hebrews	12	8	ܘܐܢ ܕܠܐ ܡܪܕܘܬܐ ܐܢܬܘܢ ܗܝ ܕܒܗ ܡܬܪܕܐ ܟܠܢܫ ܗܘܝܬܘܢ ܠܟܘܢ ܢܘܟܪܝܐ ܘܠܐ ܒܢܝܐ	W>N DL> MRDWT> >NTWN HJ DBH MTRD> KLNC HWJTWN LKWN NWKRJ> WL> BNJ>
Hebrews	12	9	ܘܐܢ ܐܒܗܝܢ ܕܒܣܪܐ ܪܕܝܢ ܗܘܘ ܠܢ ܘܒܗܬܝܢ ܗܘܝܢ ܡܢܗܘܢ ܟܡܐ ܗܟܝܠ ܚܝܒܝܢܢ ܕܢܫܬܥܒܕ ܠܐܒܘܗܝܢ ܕܪܘܚܬܐ ܘܢܚܐ	W>N >BHJN DBSR> RDJN HWW LN WBHTJN HWJN MNHWN KM> HKJL XJBJNN DNCT<BD L>BWHJN DRWXT> WNX>
Hebrews	12	10	ܗܢܘܢ ܓܝܪ ܠܙܒܢ ܗܘ ܙܥܘܪ ܐܝܟ ܕܨܒܝܢ ܗܘܘ ܪܕܝܢ ܗܘܘ ܠܢ ܐܠܗܐ ܕܝܢ ܠܥܘܕܪܢܢ ܕܢܫܬܘܬܦ ܠܩܕܝܫܘܬܗ	HNWN GJR LZBN HW Z<WR >JK DYBJN HWW RDJN HWW LN >LH> DJN L<WDRNN DNCTWTP LQDJCWTH
Hebrews	12	11	ܟܠ ܡܪܕܘܬܐ ܕܝܢ ܒܙܒܢܗ ܠܐ ܡܣܬܒܪܐ ܕܕܚܕܘܬܐ ܗܝ ܐܠܐ ܕܟܪܝܘܬܐ ܠܚܪܬܐ ܕܝܢ ܦܐܪܐ ܕܫܠܡܐ ܘܕܙܕܝܩܘܬܐ ܝܗܒܐ ܠܐܝܠܝܢ ܕܒܗ ܐܬܕܪܫܘ	KL MRDWT> DJN BZBNH L> MSTBR> DDXDWT> HJ >L> DKRJWT> LXRT> DJN P>R> DCLM> WDZDJQWT> JHB> L>JLJN DBH >TDRCW
Hebrews	12	12	ܡܛܠ ܗܢܐ ܐܝܕܝܟܘܢ ܡܫܪܝܬܐ ܘܒܘܪܟܝܟܘܢ ܪܥܠܬܐ ܫܪܪܘ	MVL HN> >JDJKWN MCRJT> WBWRKJKWN R<LT> CRRW
Hebrews	12	13	ܘܫܒܝܠܐ ܬܪܝܨܐ ܥܒܕܘ ܠܪܓܠܝܟܘܢ ܕܗܕܡܐ ܕܚܓܝܪ ܠܐ ܢܛܥܫ ܐܠܐ ܢܬܐܣܐ	WCBJL> TRJY> <BDW LRGLJKWN DHDM> DXGJR L> NV<C >L> NT>S>
Hebrews	12	14	ܗܪܛܘ ܒܬܪ ܫܠܡܐ ܥܡ ܟܠ ܐܢܫ ܘܒܬܪ ܩܕܝܫܘܬܐ ܕܒܠܥܕܝܗ ܐܢܫ ܠܡܪܢ ܠܐ ܚܙܐ	HRVW BTR CLM> <M KL >NC WBTR QDJCWT> DBL<DJH >NC LMRN L> XZ>
Hebrews	12	15	ܘܗܘܝܬܘܢ ܙܗܝܪܝܢ ܕܠܡܐ ܐܢܫ ܢܫܬܟܚ ܒܟܘܢ ܕܚܣܝܪ ܡܢ ܛܝܒܘܬܐ ܕܐܠܗܐ ܐܘ ܕܠܡܐ ܥܩܪܐ ܕܡܪܪܐ ܢܦܩ ܥܘܦܝܐ ܘܢܗܪܟܘܢ ܘܒܗ ܣܓܝܐܐ ܢܣܬܝܒܘܢ	WHWJTWN ZHJRJN DLM> >NC NCTKX BKWN DXSJR MN VJBWT> D>LH> >W DLM> <QR> DMRR> NPQ <WPJ> WNHRKWN WBH SGJ>> NSTJBWN
Hebrews	12	16	ܐܘ ܠܡܐ ܐܢܫ ܢܫܬܟܚ ܒܟܘܢ ܕܙܢܝ ܘܪܦܐ ܐܝܟ ܥܣܘ ܕܒܚܕܐ ܡܐܟܘܠܬܐ ܙܒܢ ܒܘܟܪܘܬܗ	>W LM> >NC NCTKX BKWN DZNJ WRP> >JK <SW DBXD> M>KWLT> ZBN BWKRWTH
Hebrews	12	17	ܝܕܥܝܢ ܐܢܬܘܢ ܓܝܪ ܕܐܦ ܡܢ ܒܬܪܟܢ ܨܒܐ ܗܘܐ ܕܢܐܪܬ ܒܘܪܟܬܐ ܘܐܣܬܠܝ ܐܬܪܐ ܓܝܪ ܠܬܝܒܘܬܐ ܠܐ ܐܫܟܚ ܟܕ ܒܕܡܥܐ ܒܥܗ	JD<JN >NTWN GJR D>P MN BTRKN YB> HW> DN>RT BWRKT> W>STLJ >TR> GJR LTJBWT> L> >CKX KD BDM<> B<H
Hebrews	12	18	ܠܐ ܓܝܪ ܐܬܩܪܒܬܘܢ ܠܢܘܪܐ ܕܝܩܕܐ ܘܡܬܓܫܐ ܐܦܠܐ ܠܚܫܘܟܐ ܘܠܥܪܦܠܐ ܘܠܥܪܘܪܐ	L> GJR >TQRBTWN LNWR> DJQD> WMTGC> >PL> LXCWK> WL<RPL> WL<RWR>
Hebrews	12	19	ܘܠܐ ܠܩܠܐ ܕܩܪܢܐ ܘܠܩܠܐ ܕܡܠܐ ܗܘ ܕܗܢܘܢ ܕܫܡܥܘܗܝ ܐܫܬܐܠܘ ܕܠܐ ܢܬܬܘܣܦ ܢܬܡܠܠ ܥܡܗܘܢ	WL> LQL> DQRN> WLQL> DML> HW DHNWN DCM<WHJ >CT>LW DL> NTTWSP NTMLL <MHWN
Hebrews	12	20	ܠܐ ܓܝܪ ܡܫܟܚܝܢ ܗܘܘ ܠܡܣܝܒܪܘ ܡܕܡ ܕܐܬܦܩܕܘ ܕܐܦܢ ܚܝܘܬܐ ܬܬܩܪܒ ܠܘܬ ܛܘܪܐ ܬܬܪܓܡ	L> GJR MCKXJN HWW LMSJBRW MDM D>TPQDW D>PN XJWT> TTQRB LWT VWR> TTRGM
Hebrews	12	21	ܘܗܟܢܐ ܕܚܝܠ ܗܘܐ ܚܙܘܐ ܕܡܘܫܐ ܐܡܪ ܕܕܚܝܠ ܐܢܐ ܘܪܬܝܬ ܐܢܐ	WHKN> DXJL HW> XZW> DMWC> >MR DDXJL >N> WRTJT >N>
