book	chapter	verse	greek_text	lemmatized_text
Hebrews	10	30	οἴδαμεν γὰρ τὸν εἰπόντα· Ἐμοὶ ἐκδίκησις, ἐγὼ ⸀ἀνταποδώσω· καὶ πάλιν· ⸂Κρινεῖ κύριος⸃ τὸν λαὸν αὐτοῦ.	οἶδα γάρ ὁ λέγω ἐγώ ἐκδίκησις ἐγώ ἀνταποδίδωμι καί πάλιν κρίνω κύριος ὁ λαός αὐτός
Hebrews	10	31	φοβερὸν τὸ ἐμπεσεῖν εἰς χεῖρας θεοῦ ζῶντος.	φοβερός ὁ ἐμπίπτω εἰς χείρ θεός ζάω
Hebrews	10	32	Ἀναμιμνῄσκεσθε δὲ τὰς πρότερον ἡμέρας, ἐν αἷς φωτισθέντες πολλὴν ἄθλησιν ὑπεμείνατε παθημάτων,	ἀναμιμνῄσκω δέ ὁ πρότερος ἡμέρα ἐν ὅς φωτίζω πολύς ἄθλησις ὑπομένω πάθημα
Hebrews	10	33	τοῦτο μὲν ὀνειδισμοῖς τε καὶ θλίψεσιν θεατριζόμενοι, τοῦτο δὲ κοινωνοὶ τῶν οὕτως ἀναστρεφομένων γενηθέντες·	οὗτος μέν ὀνειδισμός τέ καί θλῖψις θεατρίζω οὗτος δέ κοινωνός ὁ οὕτω(ς) ἀναστρέφω γίνομαι
Hebrews	10	34	καὶ γὰρ τοῖς ⸀δεσμίοις συνεπαθήσατε, καὶ τὴν ἁρπαγὴν τῶν ὑπαρχόντων ὑμῶν μετὰ χαρᾶς προσεδέξασθε, γινώσκοντες ἔχειν ⸀ἑαυτοὺς κρείττονα ⸀ὕπαρξιν καὶ μένουσαν.	καί γάρ ὁ δέσμιος συμπαθέω καί ὁ ἁρπαγή ὁ ὑπάρχω σύ μετά χαρά προσδέχομαι γινώσκω ἔχω ἑαυτοῦ κρείττων ὕπαρξις καί μένω
Hebrews	10	35	μὴ ἀποβάλητε οὖν τὴν παρρησίαν ὑμῶν, ἥτις ἔχει ⸂μεγάλην μισθαποδοσίαν⸃,	μή ἀποβάλλω οὖν ὁ παρρησία σύ ὅστις ἔχω μέγας μισθαποδοσία
Hebrews	10	36	ὑπομονῆς γὰρ ἔχετε χρείαν ἵνα τὸ θέλημα τοῦ θεοῦ ποιήσαντες κομίσησθε τὴν ἐπαγγελίαν·	ὑπομονή γάρ ἔχω χρεία ἵνα ὁ θέλημα ὁ θεός ποιέω κομίζω ὁ ἐπαγγελία
Hebrews	10	37	ἔτι γὰρ μικρὸν ὅσον ὅσον, ὁ ἐρχόμενος ἥξει καὶ οὐ χρονίσει·	ἔτι γάρ μικρός ὅσος ὅσος ὁ ἔρχομαι ἥκω καί οὐ χρονίζω
Hebrews	10	38	ὁ δὲ δίκαιός ⸀μου ἐκ πίστεως ζήσεται, καὶ ἐὰν ὑποστείληται, οὐκ εὐδοκεῖ ἡ ψυχή μου ἐν αὐτῷ.	ὁ δέ δίκαιος ἐγώ ἐκ πίστις ζάω καί ἐάν ὑποστέλλω οὐ εὐδοκέω ὁ ψυχή ἐγώ ἐν αὐτός
Hebrews	10	39	ἡμεῖς δὲ οὐκ ἐσμὲν ὑποστολῆς εἰς ἀπώλειαν, ἀλλὰ πίστεως εἰς περιποίησιν ψυχῆς.	ἐγώ δέ οὐ εἰμί ὑποστολή εἰς ἀπώλεια ἀλλά πίστις εἰς περιποίησις ψυχή
Hebrews	11	1	Ἔστιν δὲ πίστις ἐλπιζομένων ὑπόστασις, πραγμάτων ἔλεγχος οὐ βλεπομένων·	εἰμί δέ πίστις ἐλπίζω ὑπόστασις πρᾶγμα ἔλεγχος οὐ βλέπω
Hebrews	11	2	ἐν ταύτῃ γὰρ ἐμαρτυρήθησαν οἱ πρεσβύτεροι.	ἐν οὗτος γάρ μαρτυρέω ὁ πρεσβύτερος
Hebrews	11	3	πίστει νοοῦμεν κατηρτίσθαι τοὺς αἰῶνας ῥήματι θεοῦ, εἰς τὸ μὴ ἐκ φαινομένων ⸂τὸ βλεπόμενον⸃ γεγονέναι.	πίστις νοέω καταρτίζω ὁ αἰών ῥῆμα θεός εἰς ὁ μή ἐκ φαίνω ὁ βλέπω γίνομαι
Hebrews	11	4	Πίστει πλείονα θυσίαν Ἅβελ παρὰ Κάϊν προσήνεγκεν τῷ θεῷ, δι’ ἧς ἐμαρτυρήθη εἶναι δίκαιος, μαρτυροῦντος ἐπὶ τοῖς δώροις αὐτοῦ ⸂τοῦ θεοῦ⸃, καὶ δι’ αὐτῆς ἀποθανὼν ἔτι ⸀λαλεῖ.	πίστις πολύς θυσία Ἅβελ παρά Κάϊν προσφέρω ὁ θεός διά ὅς μαρτυρέω εἰμί δίκαιος μαρτυρέω ἐπί ὁ δῶρον αὐτός ὁ θεός καί διά αὐτός ἀποθνῄσκω ἔτι λαλέω
Hebrews	11	5	Πίστει Ἑνὼχ μετετέθη τοῦ μὴ ἰδεῖν θάνατον, καὶ οὐχ ηὑρίσκετο διότι μετέθηκεν αὐτὸν ὁ θεός· πρὸ γὰρ τῆς ⸀μεταθέσεως μεμαρτύρηται εὐαρεστηκέναι τῷ θεῷ,	πίστις Ἑνώχ μετατίθημι ὁ μή ὁράω θάνατος καί οὐ εὑρίσκω διότι μετατίθημι αὐτός ὁ θεός πρό γάρ ὁ μετάθεσις μαρτυρέω εὐαρεστέω ὁ θεός
Hebrews	11	6	χωρὶς δὲ πίστεως ἀδύνατον εὐαρεστῆσαι, πιστεῦσαι γὰρ δεῖ τὸν προσερχόμενον τῷ θεῷ ὅτι ἔστιν καὶ τοῖς ἐκζητοῦσιν αὐτὸν μισθαποδότης γίνεται.	χωρίς δέ πίστις ἀδύνατος εὐαρεστέω πιστεύω γάρ δέω ὁ προσέρχομαι ὁ θεός ὅτι εἰμί καί ὁ ἐκζητέω αὐτός μισθαποδότης γίνομαι
Hebrews	11	7	πίστει χρηματισθεὶς Νῶε περὶ τῶν μηδέπω βλεπομένων εὐλαβηθεὶς κατεσκεύασεν κιβωτὸν εἰς σωτηρίαν τοῦ οἴκου αὐτοῦ, δι’ ἧς κατέκρινεν τὸν κόσμον, καὶ τῆς κατὰ πίστιν δικαιοσύνης ἐγένετο κληρονόμος.	πίστις χρηματίζω Νῶε περί ὁ μηδέπω βλέπω εὐλαβέομαι κατασκευάζω κιβωτός εἰς σωτηρία ὁ οἶκος αὐτός διά ὅς κατακρίνω ὁ κόσμος καί ὁ κατά πίστις δικαιοσύνη γίνομαι κληρονόμος
Hebrews	11	8	⸀Πίστει καλούμενος Ἀβραὰμ ὑπήκουσεν ἐξελθεῖν εἰς ⸀τόπον ὃν ἤμελλεν λαμβάνειν εἰς κληρονομίαν, καὶ ἐξῆλθεν μὴ ἐπιστάμενος ποῦ ἔρχεται.	πίστις καλέω Ἀβραάμ ὑπακούω ἐξέρχομαι εἰς τόπος ὅς μέλλω λαμβάνω εἰς κληρονομία καί ἐξέρχομαι μή ἐπίσταμαι ποῦ ἔρχομαι
Hebrews	11	9	πίστει παρῴκησεν εἰς γῆν τῆς ἐπαγγελίας ὡς ἀλλοτρίαν, ἐν σκηναῖς κατοικήσας μετὰ Ἰσαὰκ καὶ Ἰακὼβ τῶν συγκληρονόμων τῆς ἐπαγγελίας τῆς αὐτῆς·	πίστις παροικέω εἰς γῆ ὁ ἐπαγγελία ὡς ἀλλότριος ἐν σκηνή κατοικέω μετά Ἰσαάκ καί Ἰακώβ ὁ συγκληρονόμος ὁ ἐπαγγελία ὁ αὐτός
Hebrews	11	10	ἐξεδέχετο γὰρ τὴν τοὺς θεμελίους ἔχουσαν πόλιν, ἧς τεχνίτης καὶ δημιουργὸς ὁ θεός.	ἐκδέχομαι γάρ ὁ ὁ θεμέλιος ἔχω πόλις ὅς τεχνίτης καί δημιουργός ὁ θεός
Hebrews	11	11	πίστει καὶ ⸂αὐτῇ Σάρρᾳ⸃ δύναμιν εἰς καταβολὴν σπέρματος ἔλαβεν καὶ παρὰ καιρὸν ⸀ἡλικίας, ἐπεὶ πιστὸν ἡγήσατο τὸν ἐπαγγειλάμενον·	πίστις καί αὐτός Σάρρα δύναμις εἰς καταβολή σπέρμα λαμβάνω καί παρά καιρός ἡλικία ἐπεί πιστός ἡγέομαι ὁ ἐπαγγέλλομαι
Hebrews	11	12	διὸ καὶ ἀφ’ ἑνὸς ἐγεννήθησαν, καὶ ταῦτα νενεκρωμένου, καθὼς τὰ ἄστρα τοῦ οὐρανοῦ τῷ πλήθει καὶ ὡς ἡ ἄμμος ἡ παρὰ τὸ χεῖλος τῆς θαλάσσης ἡ ἀναρίθμητος.	διό καί ἀπό εἷς γεννάω καί οὗτος νεκρόω καθώς ὁ ἄστρον ὁ οὐρανός ὁ πλῆθος καί ὡς ὁ ἄμμος ὁ παρά ὁ χεῖλος ὁ θάλασσα ὁ ἀναρίθμητος
Hebrews	11	13	Κατὰ πίστιν ἀπέθανον οὗτοι πάντες, μὴ ⸀λαβόντες τὰς ἐπαγγελίας, ἀλλὰ πόρρωθεν αὐτὰς ἰδόντες καὶ ἀσπασάμενοι, καὶ ὁμολογήσαντες ὅτι ξένοι καὶ παρεπίδημοί εἰσιν ἐπὶ τῆς γῆς.	κατά πίστις ἀποθνῄσκω οὗτος πᾶς μή λαμβάνω ὁ ἐπαγγελία ἀλλά πόρρωθεν αὐτός ὁράω καί ἀσπάζομαι καί ὁμολογέω ὅτι ξένος καί παρεπίδημος εἰμί ἐπί ὁ γῆ
Hebrews	11	14	οἱ γὰρ τοιαῦτα λέγοντες ἐμφανίζουσιν ὅτι πατρίδα ἐπιζητοῦσιν.	ὁ γάρ τοιοῦτος λέγω ἐμφανίζω ὅτι πατρίς ἐπιζητέω
Hebrews	11	15	καὶ εἰ μὲν ἐκείνης ⸀μνημονεύουσιν ἀφ’ ἧς ⸀ἐξέβησαν, εἶχον ἂν καιρὸν ἀνακάμψαι·	καί εἰ μέν ἐκεῖνος μνημονεύω ἀπό ὅς ἐκβαίνω ἔχω ἄν καιρός ἀνακάμπτω
Hebrews	11	16	νῦν δὲ κρείττονος ὀρέγονται, τοῦτ’ ἔστιν ἐπουρανίου. διὸ οὐκ ἐπαισχύνεται αὐτοὺς ὁ θεὸς θεὸς ἐπικαλεῖσθαι αὐτῶν, ἡτοίμασεν γὰρ αὐτοῖς πόλιν.	νῦν δέ κρείττων ὀρέγομαι οὗτος εἰμί ἐπουράνιος διό οὐ ἐπαισχύνομαι αὐτός ὁ θεός θεός ἐπικαλέω αὐτός ἑτοιμάζω γάρ αὐτός πόλις
Hebrews	11	17	Πίστει προσενήνοχεν Ἀβραὰμ τὸν Ἰσαὰκ πειραζόμενος, καὶ τὸν μονογενῆ προσέφερεν ὁ τὰς ἐπαγγελίας ἀναδεξάμενος,	πίστις προσφέρω Ἀβραάμ ὁ Ἰσαάκ πειράζω καί ὁ μονογενής προσφέρω ὁ ὁ ἐπαγγελία ἀναδέχομαι
Hebrews	11	18	πρὸς ὃν ἐλαλήθη ὅτι Ἐν Ἰσαὰκ κληθήσεταί σοι σπέρμα,	πρός ὅς λαλέω ὅτι ἐν Ἰσαάκ καλέω σύ σπέρμα
Hebrews	11	19	λογισάμενος ὅτι καὶ ἐκ νεκρῶν ἐγείρειν δυνατὸς ὁ θεός· ὅθεν αὐτὸν καὶ ἐν παραβολῇ ἐκομίσατο.	λογίζομαι ὅτι καί ἐκ νεκρός ἐγείρω δυνατός ὁ θεός ὅθεν αὐτός καί ἐν παραβολή κομίζω
Hebrews	11	20	Πίστει ⸀καὶ περὶ μελλόντων εὐλόγησεν Ἰσαὰκ τὸν Ἰακὼβ καὶ τὸν Ἠσαῦ.	πίστις καί περί μέλλω εὐλογέω Ἰσαάκ ὁ Ἰακώβ καί ὁ Ἠσαῦ
Hebrews	11	21	πίστει Ἰακὼβ ἀποθνῄσκων ἕκαστον τῶν υἱῶν Ἰωσὴφ εὐλόγησεν, καὶ προσεκύνησεν ἐπὶ τὸ ἄκρον τῆς ῥάβδου αὐτοῦ.	πίστις Ἰακώβ ἀποθνῄσκω ἕκαστος ὁ υἱός Ἰωσήφ εὐλογέω καί προσκυνέω ἐπί ὁ ἄκρον ὁ ῥάβδος αὐτός
Hebrews	11	22	πίστει Ἰωσὴφ τελευτῶν περὶ τῆς ἐξόδου τῶν υἱῶν Ἰσραὴλ ἐμνημόνευσεν, καὶ περὶ τῶν ὀστέων αὐτοῦ ἐνετείλατο.	πίστις Ἰωσήφ τελευτάω περί ὁ ἔξοδος ὁ υἱός Ἰσραήλ μνημονεύω καί περί ὁ ὀστέον αὐτός ἐντέλλομαι
Hebrews	11	23	Πίστει Μωϋσῆς γεννηθεὶς ἐκρύβη τρίμηνον ὑπὸ τῶν πατέρων αὐτοῦ, διότι εἶδον ἀστεῖον τὸ παιδίον καὶ οὐκ ἐφοβήθησαν τὸ διάταγμα τοῦ βασιλέως.	πίστις Μωϋσῆς γεννάω κρύπτω τρίμηνον ὑπό ὁ πατήρ αὐτός διότι ὁράω ἀστεῖος ὁ παιδίον καί οὐ φοβέομαι ὁ διάταγμα ὁ βασιλεύς
Hebrews	11	24	πίστει Μωϋσῆς μέγας γενόμενος ἠρνήσατο λέγεσθαι υἱὸς θυγατρὸς Φαραώ,	πίστις Μωϋσῆς μέγας γίνομαι ἀρνέομαι λέγω υἱός θυγάτηρ Φαραώ
Hebrews	11	25	μᾶλλον ἑλόμενος συγκακουχεῖσθαι τῷ λαῷ τοῦ θεοῦ ἢ πρόσκαιρον ἔχειν ἁμαρτίας ἀπόλαυσιν,	μᾶλλον αἱρέομαι συγκακουχέομαι ὁ λαός ὁ θεός ἤ πρόσκαιρος ἔχω ἁμαρτία ἀπόλαυσις
Hebrews	11	26	μείζονα πλοῦτον ἡγησάμενος τῶν Αἰγύπτου θησαυρῶν τὸν ὀνειδισμὸν τοῦ Χριστοῦ, ἀπέβλεπεν γὰρ εἰς τὴν μισθαποδοσίαν.	μέγας πλοῦτος ἡγέομαι ὁ Αἴγυπτος θησαυρός ὁ ὀνειδισμός ὁ Χριστός ἀποβλέπω γάρ εἰς ὁ μισθαποδοσία
Hebrews	11	27	πίστει κατέλιπεν Αἴγυπτον, μὴ φοβηθεὶς τὸν θυμὸν τοῦ βασιλέως, τὸν γὰρ ἀόρατον ὡς ὁρῶν ἐκαρτέρησεν.	πίστις καταλείπω Αἴγυπτος μή φοβέομαι ὁ θυμός ὁ βασιλεύς ὁ γάρ ἀόρατος ὡς ὁράω καρτερέω
Hebrews	11	28	πίστει πεποίηκεν τὸ πάσχα καὶ τὴν πρόσχυσιν τοῦ αἵματος, ἵνα μὴ ὁ ὀλοθρεύων τὰ πρωτότοκα θίγῃ αὐτῶν.	πίστις ποιέω ὁ πάσχα καί ὁ πρόσχυσις ὁ αἷμα ἵνα μή ὁ ὀλοθρεύω ὁ πρωτότοκος θιγγάνω αὐτός
Hebrews	11	29	Πίστει διέβησαν τὴν Ἐρυθρὰν Θάλασσαν ὡς διὰ ξηρᾶς ⸀γῆς, ἧς πεῖραν λαβόντες οἱ Αἰγύπτιοι κατεπόθησαν.	πίστις διαβαίνω ὁ ἐρυθρός θάλασσα ὡς διά ξηρός γῆ ὅς πεῖρα λαμβάνω ὁ Αἰγύπτιος καταπίνω
Hebrews	11	30	πίστει τὰ τείχη Ἰεριχὼ ⸀ἔπεσαν κυκλωθέντα ἐπὶ ἑπτὰ ἡμέρας.	πίστις ὁ τεῖχος Ἰεριχώ πίπτω κυκλόω ἐπί ἑπτά ἡμέρα
Hebrews	11	31	πίστει Ῥαὰβ ἡ πόρνη οὐ συναπώλετο τοῖς ἀπειθήσασιν, δεξαμένη τοὺς κατασκόπους μετ’ εἰρήνης.	πίστις Ῥαάβ ὁ πόρνη οὐ συναπόλλυμαι ὁ ἀπειθέω δέχομαι ὁ κατάσκοπος μετά εἰρήνη
Hebrews	11	32	Καὶ τί ἔτι λέγω; ἐπιλείψει ⸂με γὰρ⸃ διηγούμενον ὁ χρόνος περὶ Γεδεών, Βαράκ, ⸀Σαμψών, Ἰεφθάε, Δαυίδ τε καὶ Σαμουὴλ καὶ τῶν προφητῶν,	καί τίς ἔτι λέγω ἐπιλείπω ἐγώ γάρ διηγέομαι ὁ χρόνος περί Γεδεών Βαράκ Σαμψών Ἰεφθάε Δαυίδ τέ καί Σαμουήλ καί ὁ προφήτης
Hebrews	11	33	οἳ διὰ πίστεως κατηγωνίσαντο βασιλείας, εἰργάσαντο δικαιοσύνην, ἐπέτυχον ἐπαγγελιῶν, ἔφραξαν στόματα λεόντων,	ὅς διά πίστις καταγωνίζομαι βασιλεία ἐργάζομαι δικαιοσύνη ἐπιτυγχάνω ἐπαγγελία φράσσω στόμα λέων
Hebrews	11	34	ἔσβεσαν δύναμιν πυρός, ἔφυγον στόματα ⸀μαχαίρης, ⸀ἐδυναμώθησαν ἀπὸ ἀσθενείας, ἐγενήθησαν ἰσχυροὶ ἐν πολέμῳ, παρεμβολὰς ἔκλιναν ἀλλοτρίων·	σβέννυμι δύναμις πῦρ φεύγω στόμα μάχαιρα δυναμόω ἀπό ἀσθένεια γίνομαι ἰσχυρός ἐν πόλεμος παρεμβολή κλίνω ἀλλότριος
